,ID,X,Y,Area,Intensity,ParentCellID,MeanIntensity,MaxIntensity,major_axis_length,minor_axis_length
0,3.0,96.23076923076923,11.0,13.0,,,0.012004155665636063,0.012970169074833393,13.804688896928345,1.345088355415847
1,4.0,143.43478260869566,7.304347826086956,23.0,,,0.0011430997401475906,0.001190203707665205,10.332228900981045,3.4451218357631235
2,5.0,165.0,1.0,11.0,,,0.003340338822454214,0.004242008086293936,4.51260859854213,2.9541957835039856
3,6.0,184.73544973544975,8.970899470899472,378.0,,,0.0132453553378582,0.022980086505413055,25.207667550926214,20.39428670477282
4,7.0,259.89150943396226,10.31132075471698,424.0,,,0.012355273589491844,0.019989319145679474,34.56558511590432,17.36647575354757
5,8.0,315.2692307692308,3.9038461538461537,52.0,,,0.010491164401173592,0.013977264054119587,13.021202607030963,5.538867383989195
6,9.0,338.0751445086705,7.312138728323699,173.0,,,0.012531098909676075,0.016418708488345146,20.162825250044538,11.212953070187583
7,10.0,385.93548387096774,1.1935483870967742,31.0,,,0.0023774539586156607,0.0025024795904755592,10.413292610259294,3.8429587312649574
8,11.0,437.9720930232558,6.116279069767442,215.0,,,0.009710061363875866,0.014740215614438057,22.18693136545331,12.746349366656954
9,12.0,497.0104166666667,2.0729166666666665,96.0,,,0.0009616363677196205,0.0010681315325200558,21.170827558660555,6.113585003299608
10,13.0,525.5416666666666,2.736111111111111,72.0,,,0.0008964675362221897,0.0010376134887337685,12.723502083142344,7.503589325447107
11,20.0,723.1485148514852,2.227722772277228,101.0,,,0.0051706936210393906,0.008316166698932648,20.27046831555603,6.763672618648287
12,21.0,757.9894736842106,2.0210526315789474,95.0,,,0.0013972442829981446,0.00158693827688694,23.565680107443473,5.680749020973724
13,22.0,791.335403726708,2.0062111801242235,161.0,,,0.0034526141826063395,0.005981536582112312,37.82909191463917,5.7530118454743135
14,25.0,980.7692307692307,2.6153846153846154,65.0,,,0.006161123514175415,0.009964141063392162,13.233588788487781,6.420469113327988
15,26.0,1136.5454545454545,1.5757575757575757,33.0,,,0.0011014238698408008,0.0011749446857720613,9.561353793992357,4.386742207856811
16,27.0,1177.6469565217392,14.295652173913043,575.0,,,0.0017295504221692681,0.0028076600283384323,81.15221080003259,12.492111122668577
17,28.0,1178.2288135593221,1.847457627118644,118.0,,,0.004922716412693262,0.007721065077930689,27.969549114941824,5.444893713606909
18,29.0,1205.1238938053098,3.5309734513274336,113.0,,,0.0029965746216475964,0.00440985755994916,15.937455929045335,9.478541487228034
19,30.0,1233.0,2.5,2.0,,,0.0012512397952377796,0.0012512397952377796,2.0,0.0
20,31.0,1249.4222222222222,5.666666666666667,225.0,,,0.0012455431278795004,0.001495384145528078,23.743722604803274,13.319866618802802
21,32.0,1280.972972972973,8.108108108108109,37.0,,,0.0011246312642470002,0.0012207217514514923,26.048850370682594,4.715048479825429
22,33.0,1319.1354166666667,3.4895833333333335,96.0,,,0.0014902978437021375,0.0019989318680018187,14.292270062670129,9.640325594439966
23,34.0,1347.86,3.05,100.0,,,0.005763332825154066,0.009140154346823692,15.542383797466185,8.790944539255188
24,35.0,1459.7317073170732,5.804878048780488,82.0,,,0.0016993338940665126,0.002029449911788106,15.598134758060924,7.365759201002077
25,36.0,1491.0340425531915,5.051063829787234,235.0,,,0.010756898671388626,0.021133745089173317,23.176285369312833,14.143021806983976
26,37.0,1554.2492307692307,25.046153846153846,650.0,,,0.0012279991060495377,0.0018616006709635258,118.87090115135821,34.60730466804814
